Id,SalePrice
1628,270843.88332465204
1629,176607.63648645932
1630,370089.3460217638
1631,261559.11592021427
1632,259531.62736643487
1633,167097.85734380517
1634,183368.4298343398
1635,166451.43028958494
1636,150025.3873492673
1637,190181.6732727787
1638,203609.76456877505
1639,185757.60728882454
1640,232521.3372841097
1641,173941.4271491934
1642,257260.483415923
1643,236753.21388743128
1644,229311.16416078154
1645,196889.66830847965
1646,146943.5082029035
1647,148878.59766829014
1648,127966.13297559919
1649,123774.52452311349
1650,116384.21653009077
1651,116969.36210949667
1652,96048.84032603721
1653,103231.50212530063
1654,144539.2355628989
1655,133030.35389377893
1656,144497.23425569021
1657,151497.0038960772
1658,143554.21911335923
1659,130324.69680526044
1660,154553.94798542297
1661,385958.4074113847
1662,380417.71406594716
1663,361281.28254358657
1664,419001.32400647446
1665,315308.1792544364
1666,297115.6716372341
1667,343786.1768255612
1668,318024.41119346925
1669,307070.1365828788
1670,336106.6341455165
1671,251937.41760008837
1672,378821.471538705
1673,262995.6363287667
1674,234600.92956486857
1675,196862.4554719973
1676,206641.51411276837
1677,209145.5484841765
1678,439843.82558859006
1679,372751.21185932873
1680,327328.05297317315
1681,265659.15638783353
1682,318951.6286197202
1683,187051.77403081124
1684,163414.981825344
1685,168317.23424145454
1686,166449.28184427938
1687,160187.41229361895
1688,180260.61227152913
1689,183680.63203047912
1690,183419.34396505437
1691,173205.9599114755
1692,252094.45492705237
1693,157655.6423660696
1694,178522.660452516
1695,161019.53978408463
1696,273621.86281160056
1697,163610.51953003515
1698,307021.99539586424
1699,264231.1177784879
1700,252298.15594353172
1701,257726.57586311965
1702,236493.1802493157
1703,228387.4203411212
1704,259409.31245901407
1705,246845.79130458762
1706,410929.3000145946
1707,229679.77552734828
1708,202654.54263076524
1709,238947.76161187163
1710,218900.8226220796
1711,262254.3436681406
1712,242947.51597571743
1713,273882.0485845597
1714,224516.73530622173
1715,207052.91149142428
1716,185655.0407031091
1717,179998.39463873062
1718,153063.11554028184
1719,224581.41668398323
1720,221866.47779842844
1721,148157.68405519653
1722,118651.3861316922
1723,148681.45287521172
1724,213237.7462584683
1725,237896.88194536738
1726,185013.54710033204
1727,142223.59397058512
1728,143989.82211003953
1729,172990.84878386458
1730,158080.4359745724
1731,103751.71838680454
1732,140534.23727597928
1733,112883.12274975894
1734,114548.18667482442
1735,89372.42510236897
1736,103088.29489707242
1737,280426.4172510281
1738,242580.58155171302
1739,233896.55222811011
1740,206077.94078063237
1741,184058.64401781966
1742,173041.29814209216
1743,166884.44775330354
1744,319240.707492288
1745,222924.553214639
1746,181753.91001147617
1747,226553.8475670309
1748,202192.05755641914
1749,148724.95646883085
1750,130420.72790694346
1751,221130.60322130477
1752,111335.29903870424
1753,155959.53073855085
1754,178862.01519052315
1755,166290.03242426048
1756,143308.67233231053
1757,120765.70740638202
1758,145754.7293642099
1759,155633.65134127002
1760,157249.23599373898
1761,128527.62985659091
1762,183689.35771751212
1763,195144.6158711621
1764,114891.06788651127
1765,181150.72981688223
1766,187077.8567749512
1767,206020.53823172883
1768,142719.8108677894
1769,154000.2704758329
1770,146105.08633005052
1771,137493.53308451152
1772,152447.1448887625
1773,114752.12647846623
1774,137782.86565207507
1775,138906.65371438733
1776,129448.47783671334
1777,104092.50653128381
1778,145788.32933172744
1779,123544.69566676555
1780,157367.2492397621
1781,127366.18773047328
1782,94570.37577790928
1783,133754.5173142539
1784,97084.75782274903
1785,145664.9542599044
1786,179816.09171596132
1787,142989.3157118039
1788,51202.75128081633
1789,103198.10247183892
1790,73439.52592391841
1791,183592.97228512625
1792,160030.3743176857
1793,138787.42268280356
1794,155789.45729405197
1795,127458.76384310464
1796,112092.30705594839
1797,116708.25085442327
1798,127305.03464147277
1799,106235.17376364453
1800,130250.71771515922
1801,128154.63026687282
1802,133243.01158777505
1803,150066.18426895016
1804,112564.91507718564
1805,130566.18746131596
1806,118522.67502929499
1807,138907.31632644575
1808,120535.17294010495
1809,127681.0550633358
1810,137629.45951343686
1811,90292.09727191886
1812,128232.27186836035
1813,127466.6725091813
1814,100831.39325299927
1815,45762.48354127677
1816,110678.72591259913
1817,115238.19243451208
1818,164095.20190191703
1819,147936.36122479584
1820,36039.62211649933
1821,104074.4398439237
1822,155721.50227647877
1823,29928.008868064164
1824,143527.62832434173
1825,149346.32159939574
1826,100999.05103504023
1827,107293.04230133643
1828,142014.5607595397
1829,110510.75504342154
1830,151546.29560836175
1831,152279.9241611426
1832,92950.79063613396
1833,141833.39588327782
1834,119795.28514299406
1835,97961.40226120346
1836,138303.28742214027
1837,80381.95214086796
1838,114019.68096600873
1839,113485.25834511018
1840,90586.75011511901
1841,124498.56640581111
1842,72290.9391758039
1843,154333.3207361869
1844,150776.51472199927
1845,160788.1576573579
1846,149604.2585677888
1847,160779.64685585783
1848,45871.03026361973
1849,98312.466367309
1850,126770.62685464075
1851,157378.2093360305
1852,108478.6337405711
1853,107401.04679742533
1854,160835.91420867344
1855,178377.36358471378
1856,223351.21965149135
1857,112746.93971983017
1858,109029.89834184143
1859,78291.30012704158
1860,93312.6651379282
1861,77179.76493594331
1862,290029.5249404067
1863,278907.0183724457
1864,278940.29879726894
1865,344852.149294027
1866,327538.0185536519
1867,210632.17232703778
1868,276145.60184133175
1869,204316.2720994528
1870,211571.0414828284
1871,258443.37757285044
1872,163343.33280335946
1873,233636.19602701286
1874,144441.85881159885
1875,194210.8028893196
1876,200410.91769368137
1877,206002.986897838
1878,189220.44420687188
1879,142469.95371898406
1880,132484.19740159533
1881,243814.02369145447
1882,229846.54501809427
1883,183244.65365300688
1884,202647.45603388236
1885,208493.37786387044
1886,284991.3036315493
1887,203991.93577308024
1888,237426.64524100596
1889,161011.19282832264
1890,120725.4219676953
1891,138541.7281489304
1892,105685.77323202507
1893,150840.81337909232
1894,121092.67579059977
1895,142809.93794734575
1896,136126.30406158505
1897,103890.06796643062
1898,100584.47670308374
1899,160800.90899225333
1900,150018.16027907238
1901,190642.36133773206
1902,206072.8307346077
1903,205412.93473299113
1904,151960.11881451975
1905,184263.36171193604
1906,167019.60741589442
1907,206557.82365143773
1908,125728.65630735822
1909,132087.450302158
1910,130661.99504920456
1911,229565.06133928563
1912,318948.334245334
1913,173952.95487457453
1914,59283.980875145164
1915,343762.28461315355
1916,61186.442119669126
1917,224199.76231222763
1918,132085.71655904313
1919,166433.8392492543
1920,159262.77677136657
1921,368912.02793722576
1922,329147.6949779683
1923,223105.58632557618
1924,202549.55447124038
1925,189606.6192891753
1926,368802.4759013578
1927,126900.1237589723
1928,174272.1574670613
1929,130744.30100559766
1930,124759.32933230122
1931,135032.4687200995
1932,125363.19876153975
1933,197114.62153501733
1934,180196.28722914966
1935,166196.052588556
1936,211075.539928948
1937,178158.29853060018
1938,170862.79403126662
1939,290533.255177134
1940,200167.88254186822
1941,163345.56518278003
1942,144890.2803222421
1943,242144.99810482658
1944,380113.6058178775
1945,403617.7605653245
1946,162607.52187703009
1947,363904.18659616465
1948,195472.38157765951
1949,245166.62719496034
1950,184822.09798778224
1951,228815.40744028418
1952,202406.28928070035
1953,168193.81507473937
1954,173650.30401240758
1955,135709.39868231345
1956,259692.8488141422
1957,160236.67984689618
1958,232794.0971965902
1959,131687.22674281962
1960,109425.9904369207
1961,118726.62451467666
1962,94556.39378907341
1963,108889.69480071614
1964,112967.1922035672
1965,134563.01753419134
1966,142569.1801663255
1967,292800.01338749676
1968,392491.8950887062
1969,372528.30779454776
1970,392132.3883018085
1971,424435.7601749727
1972,361658.3965991929
1973,261996.65660256727
1974,328502.6966833628
1975,416357.26888195775
1976,254987.21793782263
1977,328720.9051005499
1978,341229.3676260953
1979,297725.82855862693
1980,184296.85777079096
1981,334754.51034611475
1982,207823.5385329023
1983,200586.98861522626
1984,179588.28264019793
1985,219138.88220932463
1986,206215.48024796823
1987,209221.42728617354
1988,164942.7499736351
1989,184361.63029067943
1990,198598.66191670267
1991,222692.3055684509
1992,215756.89101050707
1993,157337.53791238068
1994,227295.26582239167
1995,177403.1266423383
1996,236018.8085204165
1997,296994.15054860985
1998,289757.89532545867
1999,278770.0128223786
2000,285451.036233206
2001,249792.45107686243
2002,248980.77154341195
2003,236630.33111782072
2004,261993.75205594423
2005,236453.3248112942
2006,223136.07550058994
2007,230314.55380207315
2008,223108.15970476138
2009,200428.4705317349
2010,195090.4309273
2011,137660.1903366745
2012,169744.9793752304
2013,187694.0868346861
2014,191624.66553462573
2015,221545.05316220984
2016,200453.29067980318
2017,195199.11322245904
2018,98393.26498680818
2019,130958.39565653137
2020,67633.85619495223
2021,96494.05211036757
2022,191700.44705098553
2023,134887.28443053752
2024,255007.45780625223
2025,318344.0345066443
2026,175416.65166035708
2027,156256.3517851062
2028,151570.1852127013
2029,168175.98857391695
2030,252064.93437507414
2031,236530.98269124248
2032,259593.9096325423
2033,245434.10710618977
2034,168191.75858786245
2035,220609.92629614743
2036,190078.48529586304
2037,193892.15824492232
2038,294220.17588178517
2039,210008.35738128654
2040,278442.29822960636
2041,280207.7565595195
2042,208989.0041207676
2043,173767.25492226126
2044,171912.2362523755
2045,199153.5857731765
2046,142046.45511487717
2047,139270.87617874052
2048,132250.75678186188
2049,135864.52072108135
2050,160387.20710769552
2051,97156.77220905753
2052,100295.50854396484
2053,145835.5631844169
2054,103001.7693658791
2055,159965.31930319793
2056,128771.00833215711
2057,100275.84550302691
2058,199067.0198538052
2059,126407.78787883332
2060,169280.29646871207
2061,174085.6903008275
2062,135873.37453732756
2063,117130.44945865401
2064,144218.9235841348
2065,116348.18361335255
2066,159831.57455666587
2067,114765.69969008947
2068,147781.08384284572
2069,108541.59569753786
2070,114183.1185133533
2071,98353.58448667187
2072,150629.2802071213
2073,126924.7029115393
2074,146959.3628988074
2075,172014.4269006245
2076,124833.74840213281
2077,165658.66628628186
2078,144413.45167172013
2079,125345.85529483802
2080,119253.4797872336
2081,118187.29345256844
2082,138653.5870179609
2083,151797.27781406898
2084,112318.0985076781
2085,121787.9712268634
2086,130132.4321919369
2087,125129.66224660743
2088,121261.50401438042
2089,92004.6273740972
2090,113610.52809280124
2091,114976.60166809465
2092,103973.52203135127
2093,139545.52281639708
2094,115725.40840077527
2095,147654.89378343627
2096,68028.84410278393
2097,102216.27987738317
2098,187763.94011901607
2099,40778.12216961097
2100,79966.36390619323
2101,131038.71026708001
2102,106546.70893627219
2103,109107.43205982374
2104,163481.43766600723
2105,149831.19865719325
2106,79840.99814900383
2107,166553.52953820032
2108,131080.11255069176
2109,125478.24123073406
2110,149881.4583595201
2111,148955.70026844917
2112,136368.3834187565
2113,109567.94290805953
2114,113426.31202873008
2115,174417.9902879357
2116,120523.32178785744
2117,163880.8794631038
2118,133027.5919419893
2119,127182.61365139415
2120,107389.17275026317
2121,79280.80286357776
2122,132691.99246486186
2123,70008.92865717222
2124,165930.7865184246
2125,122827.01179813527
2126,143637.0659406167
2127,168799.48033563147
2128,127025.5687618609
2129,73404.30957257753
2130,146662.7852104115
2131,152853.41207523752
2132,102001.7164637722
2133,126395.9264663603
2134,115794.83457494773
2135,93558.372564553
2136,56677.02995721763
2137,108854.2919791224
2138,126399.34332827196
2139,143548.2362460366
2140,141394.89425301566
2141,185007.23609577198
2142,131129.88685495942
2143,142471.45615008415
2144,81875.49695602639
2145,139586.26291451103
2146,183212.10827951197
2147,77640.50522720047
2148,125993.07175337478
2149,143154.38015582622
2150,213885.80630540045
2151,124165.29005352911
2152,162484.02420469426
2153,170644.96858366116
2154,93370.19483917662
2155,148546.73855350394
2156,239921.58219474214
2157,228497.99732003288
2158,238954.324817774
2159,210430.19364429518
2160,172968.2502941235
2161,215562.41613063254
2162,344011.9632306336
2163,327451.0551173397
2164,239441.667889437
2165,156417.1017692658
2166,160033.11165267267
2167,228061.19306093286
2168,202839.52875030134
2169,189898.91865082996
2170,216734.9459290201
2171,151985.0423380049
2172,132599.04889825705
2173,168402.67853904283
2174,217360.3570766102
2175,245619.34739093104
2176,302394.90823162283
2177,230424.80424349025
2178,200059.04620367344
2179,134139.55440424697
2180,222829.80058838212
2181,187617.40021391606
2182,212112.51966728707
2183,190724.3220160359
2184,120372.26575661484
2185,121814.57340873843
2186,161238.1086974663
2187,143028.35750970725
2188,143867.2780142895
2189,309168.9685227758
2190,117437.74479674823
2191,79067.9531433236
2192,77188.96123133528
2193,122479.1806859445
2194,90494.36959279921
2195,113556.69514721107
2196,120546.64743102489
2197,113222.3831785419
2198,146613.68214039734
2199,141920.29180213457
2200,141097.70080283677
2201,147737.78032744012
2202,188160.54093703354
2203,142844.96112458644
2204,205577.5450809618
2205,138695.90212470072
2206,154043.82379778367
2207,178923.14329082594
2208,252404.53198239565
2209,277141.72677005717
2210,140397.1211833858
2211,100547.00369580385
2212,132605.83538706627
2213,101971.37520750922
2214,127643.58987318663
2215,98003.89091929184
2216,165785.4085763819
2217,112867.12466034337
2218,77528.9779792565
2219,22230.424074774404
2220,57146.26539939444
2221,344798.12304700166
2222,315900.76725581527
2223,267876.5977517869
2224,197493.7568862763
2225,110430.93545087868
2226,188626.89462824052
2227,178867.2580025211
2228,267485.52234812995
2229,237993.22427346624
2230,145573.41097606803
2231,201288.1936629896
2232,178652.26199299758
2233,184306.15732898968
2234,236436.88106990294
2235,233995.1008557875
2236,241042.0575696756
2237,288786.3470636586
2238,133534.73782596888
2239,110094.63341109693
2240,163013.75480519547
2241,134548.06902775393
2242,130194.95487015341
2243,127046.53627662589
2244,113272.88392162348
2245,149625.53109146585
2246,133222.28347063178
2247,123646.61885789836
2248,131678.09717160158
2249,113569.36615737954
2250,119365.79603110727
2251,110825.11074349089
2252,189427.2024395497
2253,151290.8125454297
2254,167024.61572879314
2255,181472.06648541256
2256,166882.42284770988
2257,211961.67448015354
2258,149320.83015678756
2259,174023.25103345345
2260,106049.1686777663
2261,228828.7789758147
2262,260563.67778289833
2263,367565.6222112132
2264,439020.376045672
2265,161142.32146529274
2266,335722.274839059
2267,397474.11436145654
2268,399944.2038456946
2269,147687.27029210294
2270,181460.5792708285
2271,200377.55691821943
2272,152650.5765810611
2273,145142.26197764138
2274,189639.07493540642
2275,173420.40217845704
2276,194616.8698606711
2277,185010.59521844148
2278,153305.8176793875
2279,137456.5571262211
2280,114483.09488313118
2281,148218.7203166448
2282,165566.78203379558
2283,108491.8160836619
2284,128596.36817955736
2285,156639.71459147424
2286,120980.24675322388
2287,361010.1850393649
2288,286965.9467723251
2289,341007.7788382212
2290,433123.86718496773
2291,334464.79901606706
2292,388350.67708308937
2293,430597.9816343381
2294,380673.76288961386
2295,425366.2944029077
2296,276857.0621370478
2297,357275.5203700346
2298,348777.24281761394
2299,335781.8024920763
2300,321608.0996541394
2301,316534.71254633233
2302,249310.93485956886
2303,241654.18990190417
2304,244946.48494375392
2305,209385.6567142025
2306,199832.44526186894
2307,195083.92979706777
2308,260415.329950338
2309,293615.9787492429
2310,208174.42752856566
2311,206299.29586069784
2312,180906.92667283368
2313,163983.6154715042
2314,174469.04421448012
2315,181279.34656654767
2316,193412.3215485277
2317,198126.0829993019
2318,180965.4661300851
2319,178400.4634239418
2320,185576.50899722747
2321,229820.8736000245
2322,192890.58544864843
2323,195742.24534326856
2324,163192.7852658438
2325,211309.09052314013
2326,163188.55906084095
2327,194814.92795451183
2328,216782.62687504163
2329,192711.45675349567
2330,186488.54985686354
2331,298621.10357066855
2332,366986.2624878003
2333,291675.21931277605
2334,245529.1654049403
2335,273293.64848384325
2336,287897.16088128585
2337,206095.93776731694
2338,253291.19919241423
2339,208559.59888346976
2340,379749.4774598646
2341,206773.04440336296
2342,231269.1586747514
2343,231791.1791695485
2344,215624.2535892562
2345,222562.5118957595
2346,217263.12015992953
2347,204602.86768289807
2348,241642.3534833688
2349,195923.8291117722
2350,313108.8050447175
2351,274236.3660317567
2352,233943.45623804381
2353,246087.5952780171
2354,162836.2456046619
2355,157895.59116759096
2356,145407.6774084616
2357,191458.73575279507
2358,201506.9944983683
2359,128050.35398408903
2360,107443.1794802392
2361,151676.607183497
2362,260271.90938233538
2363,142406.252962815
2364,151042.34206037916
2365,198972.78489886114
2366,176289.1726939997
2367,204753.0277696331
2368,230266.83915486632
2369,199784.83600363802
2370,167620.60074277228
2371,171354.5686540761
2372,200595.88893856853
2373,278376.39113209315
2374,299169.87795927864
2375,209598.0049702911
2376,292359.72683465335
2377,328305.72120439203
2378,178756.69703793584
2379,217281.79742749335
2380,141651.17872778492
2381,153439.84401229772
2382,185767.4483424522
2383,197696.3093747289
2384,234415.58691266362
2385,155612.80328384804
2386,124151.9876349291
2387,136576.5077023167
2388,96200.4739827627
2389,113500.51735603872
2390,185084.27351115464
2391,142834.1596661263
2392,121664.57303744645
2393,191112.10696075863
2394,152429.9932637102
2395,196916.38190744547
2396,128889.34838760461
2397,205285.51073020164
2398,114754.12423218742
2399,76931.74605905695
2400,65921.98318274145
2401,129524.59670636979
2402,119355.56470176157
2403,146675.84580054408
2404,144388.35098128844
2405,146235.27882278574
2406,137971.31391587568
2407,130550.9360786834
2408,146473.94781155227
2409,119235.7842493461
2410,164838.11212166646
2411,117877.7533713432
2412,169628.31810148104
2413,136138.5654972741
2414,177801.63437845052
2415,128524.13403327973
2416,126712.2182106452
2417,124563.96264666703
2418,125634.93024172413
2419,133814.20222797384
2420,118014.22063366443
2421,143096.19246536656
2422,118583.54893923695
2423,118496.87065813558
2424,169949.98417190838
2425,218593.89574036366
2426,115887.6891117519
2427,128892.9933305054
2428,163942.71633486522
2429,98561.01226627461
2430,131632.1055881888
2431,103188.61694920741
2432,158351.3840887847
2433,152018.84934123175
2434,142874.05837016666
2435,165178.14377489462
2436,117633.62498559493
2437,106991.36318833152
2438,131047.21187248088
2439,96273.74608081236
2440,138160.256809525
2441,98184.7822375267
2442,106885.16819020778
2443,129474.67735581189
2444,126621.5523664207
2445,77200.93518515525
2446,132624.28076190117
2447,169075.06989960972
2448,118600.94621818638
2449,112087.52736318304
2450,165673.06130650797
2451,140014.0007534183
2452,207287.17226417514
2453,108841.3867285172
2454,108778.6351990694
2455,102872.51708775686
2456,200715.81524146622
2457,187528.82582681155
2458,125366.11175364778
2459,119627.47996632892
2460,138674.81961591073
2461,125027.54030310824
2462,142180.3111938164
2463,121928.16679891085
2464,185606.56172292473
2465,119008.45081607778
2466,112457.57236123721
2467,110672.90686671098
2468,123001.5716220637
2469,141486.04600439453
2470,198349.2815560339
2471,198727.53220952654
2472,195479.14984756944
2473,121563.82064917305
2474,65075.03114233966
2475,211043.39456430342
2476,90837.25973263441
2477,105875.2639523696
2478,156813.26614160513
2479,111372.70642498642
2480,167253.9903502673
2481,125188.45805040235
2482,89698.74640361816
2483,111072.4084012787
2484,119922.71409859545
2485,114135.70609223409
2486,154280.12555565976
2487,165819.3127408197
2488,145355.1356284319
2489,165733.1031579422
2490,133108.13777263116
2491,100112.36790575122
2492,165859.44637554223
2493,138234.8391622409
2494,128096.52570652711
2495,69983.9062936143
2496,191772.4821428157
2497,164048.9498328209
2498,115121.95439632024
2499,86016.12140145914
2500,101437.39247718889
2501,146133.41588302742
2502,142920.21339066906
2503,76009.15597681097
2504,204581.54694753615
2505,260642.81244679197
2506,229753.98066850487
2507,266090.9055352253
2508,231388.56248703343
2509,205991.30685807124
2510,206839.51511108925
2511,171304.63870897234
2512,217123.475237127
2513,211481.5011004495
2514,208057.64460569582
2515,155439.99072625997
2516,164219.0185125884
2517,152108.67514893264
2518,150705.5718728488
2519,242379.15287836717
2520,209796.21887410857
2521,179676.74737360928
2522,211953.87418454068
2523,115390.21671374512
2524,132000.58395670776
2525,137964.06813482998
2526,156171.3492632012
2527,122256.800800092
2528,121472.7425336035
2529,149841.99019585157
2530,122821.66161204578
2531,256940.08486229915
2532,218038.99881645708
2533,189040.01457391266
2534,215710.87679927706
2535,264185.00044304907
2536,200406.74348590252
2537,248191.04324604262
2538,178426.9162005163
2539,184578.65991774594
2540,176882.08751378502
2541,169581.04823391288
2542,154662.85702507835
2543,130453.98580604482
2544,106465.23943055887
2545,127916.38696451747
2546,107241.5285220042
2547,121939.79301240316
2548,151452.65066721087
2549,155573.94844323947
2550,661201.1716909832
2551,140651.00754303855
2552,138198.88878508873
2553,73693.73938011416
2554,76276.48871496964
2555,95086.31176021729
2556,104057.11184655446
2557,108007.27168218244
2558,198698.58719796612
2559,150530.38638160072
2560,148784.51370944534
2561,151233.59020278128
2562,193473.60116469784
2563,161665.2554427339
2564,186680.97282715671
2565,149951.0715306395
2566,216339.86315538496
2567,135080.3184908478
2568,211321.5709920381
2569,259163.350085639
2570,127873.87421888427
2571,212621.2557449954
2572,178091.17706762475
2573,226028.02833588322
2574,255461.36056396324
2575,126538.70409236551
2576,113481.76909561623
2577,95917.90398856493
2578,61972.17011026072
2579,52765.32354653999
2580,91584.21926278336
2581,128151.2113659479
2582,133812.31748701603
2583,282244.4959026527
2584,187186.04021834573
2585,181358.9555300915
2586,213150.60640910035
2587,192517.23830190307
2588,119800.94769281331
2589,152900.96803928885
2590,179899.63580000363
2591,198154.42598656184
2592,208557.85172736822
2593,258189.71401991308
2594,167484.5990480903
2595,212533.3747980198
2596,258357.09188044752
2597,197031.9732965772
2598,265270.0534266181
2599,312318.3514336342
2600,185071.35515413494
2601,111647.12421991557
2602,83407.25079457759
2603,102871.32640403297
2604,91513.19928206461
2605,80903.07604094343
2606,138287.235497213
2607,207946.3759848898
2608,156085.703817568
2609,144619.212312343
2610,107220.80240802835
2611,134167.6523400471
2612,134302.30443665903
2613,120531.78993393532
2614,117964.89222416122
2615,148006.90942194234
2616,134848.9994003234
2617,198558.53139230039
2618,221623.99408067702
2619,186712.31793652306
2620,189971.1100172492
2621,167781.89953859712
2622,178289.75161355914
2623,226533.1377484187
2624,273355.9497310923
2625,313082.44982591004
2626,162140.80702165418
2627,185056.59006909694
2628,438683.6511833524
2629,479451.036403813
2630,381434.3793960774
2631,429879.17476305435
2632,398734.5006297867
2633,325958.56901227275
2634,412342.17495621246
2635,130779.89915501235
2636,154078.87899822294
2637,214217.349925414
2638,253202.51450905055
2639,176168.2890748303
2640,145702.83476641212
2641,103010.54019216754
2642,173720.37010039223
2643,101546.99424957593
2644,110536.95815643518
2645,107252.7305046414
2646,93457.42674996871
2647,107786.18974531662
2648,158524.62265006304
2649,154382.02180365624
2650,135745.1327085082
2651,139736.14784060995
2652,371699.8712768659
2653,245607.02845391686
2654,271577.77961646597
2655,389977.55395050143
2656,298256.0519113431
2657,353397.91541688173
2658,332999.8470198678
2659,317362.06222895684
2660,349803.41810709395
2661,353023.0628521241
2662,364044.1305468597
2663,264992.1211030229
2664,288052.49941977585
2665,318756.7470529933
2666,284387.2353636476
2667,167618.83655781203
2668,173791.4691875228
2669,185466.78415832136
2670,253981.43396150394
2671,180854.2084706736
2672,191680.55457564507
2673,195347.25024249795
2674,193767.6559167976
2675,187963.88821021566
2676,183216.32905603034
2677,195951.4289735667
2678,216110.40501906717
2679,251673.0742139388
2680,263701.20003011316
2681,371022.2983891025
2682,290074.0969797934
2683,433190.7837822152
2684,297007.7851483516
2685,274031.01971747575
2686,244835.46402242512
2687,303286.52542514866
2688,211943.19211637875
2689,214639.39390991608
2690,374244.5343000108
2691,196106.58050253702
2692,160966.40205599615
2693,210502.88530031827
2694,136786.75789906358
2695,191168.96604005818
2696,182803.59124988603
2697,200483.30986691397
2698,175619.16841771684
2699,165110.81778853617
2700,144385.2458501791
2701,124611.77254651558
2702,85210.13029665042
2703,103586.76659093563
2704,139786.04364443786
2705,120800.68768974622
2706,81030.45704268383
2707,94725.74960277948
2708,141083.04712886733
2709,110852.16632190612
2710,153960.17339831483
2711,234080.55805471996
2712,361996.41393655475
2713,167838.31305987
2714,150615.74759864886
2715,171786.7636361439
2716,129863.77714827766
2717,191479.55546981623
2718,219401.88361958577
2719,130676.05226725835
2720,150745.26272819735
2721,128473.64282704
2722,150935.90187391386
2723,136080.75795846962
2724,130763.56015741438
2725,120072.93628550932
2726,149100.32253623588
2727,150260.74782884205
2728,159853.64168020862
2729,154926.32816528142
2730,147167.55380740052
2731,130175.03983793239
2732,140174.79657685108
2733,158639.78099159474
2734,133426.74440927742
